gene_short_name,FPKM
-,0.353659
BANF2,0
-,0
RNU6-192P,0
SEL1L2,0
RNU6-278P,0
MACROD2,0.127975
MACROD2-AS1,0
-,0
RPS3P1,0
AIMP1P1,0.0340264
RN7SL864P,0
FLRT3,0.122258
RNU6-228P,0
-,0.0440745
RNF11P2,0
MACROD2-IT1,0
RPS10P2,0
-,0.694514
-,0
RNU6-1159P,0
RNU6-115P,0
RNA5SP475,0
-,0
ENSAP1,0
-,0
RPL15P1,0
RNU7-137P,0
Y_RNA,0
KIF16B,1.57508
GGCTP2,0
RN7SL14P,0
RNU2-56P,0
-,0
BTBD3,7.9145
BTBD3-AS1,0
LINC00851,0.204641
ZNF133,3.3775
-,0
RN7SKP74,0
ZNF133-AS1,0
RPL21P3,0
RBBP9,1.98038
RPS19P1,0
RRBP1,22.9328
SEC23B,9.86221
EEF1A1P34,0
DZANK1,2.16526
POLR3F,1.08591
GCNT1P1,0.0889027
RNA5SP476,0
MIR3192,0
SCP2D1-AS1,0
SCP2D1,0
-,0
SNX5,61.2255
OVOL2,0
SNORD17,632.604
MGME1,4.73165
PTMAP3,0
-,0.234773
LINC00652,0.0649071
LCDR,0.139641
SLC24A3,1.82925
-,0
-,0
SLC24A3-AS1,0.0517601
SMIM26,36.2717
-,0
DTD1,2.50363
RN7SL638P,0
RNU6ATAC34P,0
DUXAP7,0.0660408
DTD1-AS1,0.0598797
NAA20,6.1278
-,0.115092
INSM1,1.19535
LLPHP1,0
RN7SL607P,0
MRPS11P1,0
LINC03083,0
-,0
RIN2,0.22616
RPL12P12,0.503516
RPL24P2,1.96269
LINC00237,0.807704
-,0.0491477
ZNF877P,0
KAT14,2.57937
PET117,9.08582
CRNKL1,4.67611
CFAP61,0
-,0
-,0
RPL17P1,0
CFAP61-AS1,0
RN7SL690P,0
-,0
NKX2-4,0
RN7SKP140,0
-,0
NKX2-2,0
NKX2-2-AS1,0
-,0
-,0
BETALINC1,0
-,0
XRN2,2.55211
PAX1,0
-,0.177391
GSTM3P1,0
SLC25A6P1,0
LINC01727,0.0830186
-,0
LINC01726,0
RPL41P1,0
LINC01432,0
-,1.43665
-,0
-,0
LINC01427,0
-,0.025401
-,0
-,0.00921164
LNCNEF,0.0602742
KIZ,3.68459
-,0
KIZ-AS1,0
RNA5SP477,0
RPS15AP1,2.85596
CYB5AP4,0
-,0
LINC01747,0
-,0
KRT18P3,0
-,0
FOXA2,2.83358
-,0
CD93,0
LINC00656,0
THBD,0.0989967
RNA5SP478,0
-,0
-,0
SSTR4,0.0149388
-,0
-,0
NXT1-AS1,0.148417
NXT1,5.22698
PLCB4,0.792876
CSTL1,0
CST11,0
-,0.352276
Y_RNA,0
CST12P,0
LINC01431,0.36265
CST13P,0
CST13P,0
CST9LP1,0
CST9L,0
CST9LP2,0
CST9,0
LINC00261,0.261311
-,0.0147811
-,0
CST8,0
CST4,0
-,0
-,0
CST2P1,0
-,0
CSTP2,0
CST1,0.0870196
CST2,0
CST5,0
-,0
CSTP1,0
-,0
GGTLC1,0
POM121L3P,0
-,0.0331298
RNU1-23P,0
LINC01721,0
-,0
-,0
GAPDHP53,0.077696
-,0
CST3,31.1052
-,0
CST7,0
LINC02967,0.213541
SYNDIG1,2.51553
-,0.773279
-,0
VSX1,0
-,0
APMAP,10.3183
-,0
RNU6-1257P,0
-,0
-,0.0444989
-,0.119186
-,0.0649867
-,0
GZF1,1.89926
NAPB,1.77727
RNA5SP479,0
RNU6ATAC17P,0
ACSS1,0.366389
NANP,1.26556
-,0
VN1R108P,0.179325
RALGAPA2,3.63716
EIF4E2P1,0
CFTRP1,0
LINC01733,0
FAM182A,0
FAM182A,0.0522442
-,0
-,0
-,0
BSNDP3,0
NCOR1P1,0
NCOR1P1,0
-,0
FAM182B,0
BSNDP1,0
-,0
BSNDP2,0
ENTPD6,4.9943
-,14.1398
Y_RNA,0
FRG1DP,0
5_8S_rRNA,0
DUX4L32,0
PCMTD1P7,0
DUX4L33,0
DUX4L34,0
FRG2EP,0
RARRES2P11,0
AGGF1P10,0
DUX4L35,0
FRG1EP,0
FAM242B,0
Y_RNA,0
CFTRP2,0
5_8S_rRNA,0
CDC27P3,0.008976
RNA5SP532,0
DUX4L37,0
CFTRP3,0
-,3.03771
FRG1CP,0
-,0
Y_RNA,0
FAM242A,0
FRG1BP,0
MLLT10P1,0.50222
5_8S_rRNA,0
-,0.0484419
ZNF285DP,0.0678818
LINC01597,0.288797
-,0
RNA5SP528,0
DEFB115,0
DKKL1P1,0
ZNF337-AS1,0.475789
MED28P7,0
ZNF337,1.93284
RN7SL594P,0
-,0.221798
DEFB116,0
RPL31P3,0
-,0.0794988
HAUS6P2,0
RNA5SP480,0
DEFB117,0
DEFB118,0
-,0
DEFB121,0
DEFB119,0
ANKRD20A21P,0.0145697
-,0.284789
U6,0
DEFB122,0
DEFB122,0
DEFB123,0
LINC00028,0
DEFB124,0
REM1,0.0408208
-,0.0992508
-,0.255845
RNU6-384P,0
MIR3193,0
COX4I2,0
ID1,23.28
-,0.923646
-,0
MIR663AHG,0.0278068
MIR663A,0
-,0
-,0
TPX2,6.15908
FOXS1,0
MYLK2,0.0857897
HM13,71.4954
MCTS2,0
HM13-AS1,0
-,0.204612
HM13-IT1,0
PYGB,5.63572
-,0
-,0.162854
ABHD12,7.44102
PPIAP2,0.669814
RNA5SP482,0
XKR7,0.351734
-,0.218823
HCK,0
RSL24D1P6,0
-,1.73809
TSPY26P,0
DUSP15,0
PDRG1,5.13317
TTLL9,0
RNU1-94P,0
PLAGL2,9.61667
GINS1,17.8852
NINL,5.57472
-,0
-,0
KIF3B,4.68037
TM9SF4,10.2138
-,0.255953
-,0.470637
CCM2L,0.686291
RNA5SP481,0
BCL2L1,20.0372
ABALON,0
BCL2L1-AS1,0.704518
MAPRE1,16.5954
-,0
-,4.19507
EFCAB8,0
SUN5,0
BPIFB2,0
BPIFB6,0
PUDPP3,0
BPIFB3,0
BPIFB4,0
BPIFA2,0
SOCS2P1,0
BPIFA4P,0
BPIFA4P,0
-,0
BPIFA3,0
BPIFA1,0
RPL12P3,0
BPIFB1,0
BPIFB5P,0
POFUT1,3.45407
MIR1825,0
BPIFB9P,0
-,0
C20orf203,0
-,0
COMMD7,14.3815
BAK1P1,0.344398
-,0.622685
SNTA1,0.895698
-,0.232819
NOL4L,6.67932
-,0
-,0
-,0
-,0.131297
-,0
NOL4L-DT,0
-,0
E2F1,4.73707
CDK5RAP1,5.52272
NECAB3,2.3378
C20orf144,0.321265
ACTL10,0.622362
CHMP4B,4.97575
TPM3P2,0.049998
PIGPP3,0
PXMP4,1.11835
RPS2P1,0
-,0.0383623
ASIP,0
XPOTP1,0.360426
-,0
AHCY,49.0788
-,1.49018
-,0.203317
-,0
-,0
ZNF341-AS1,0
ZNF341,0.659932
RPL31P2,0.332549
MAP1LC3A,0.642185
ASXL1,2.83719
HMGB3P1,0
ITCH,1.49541
-,0
ITCH-IT1,0
DYNLRB1,36.2431
Y_RNA,0
CDC42P1,0.144364
ITCH-AS1,0
MIR644A,0
FDX1P1,0.0777986
-,0.128946
Y_RNA,0
RALY-AS1,1.08892
RALY,9.9963
-,0
MIR4755,0
EIF2S2,27.0643
EDEM2,2.48828
-,0
GGT7,1.72494
ACSS2,1.90364
FAM83C-AS1,0.212376
FAM83C,0.0506269
PROCR,2.88784
-,0
RNA5SP483,0
MMP24OS,0
-,0
-,0
EIF6,215.32
MT1P3,0
MMP24,0
GDF5-AS1,0
GDF5,0
MIR1289-1,0
GSS,8.66139
TRPC4AP,11.6845
MYH7B,0
MIR499A,0
MIR499B,0
RNU6-407P,0
-,0
-,0
C20orf173,0
ERGIC3,5.51848
RPL36P4,0
CBFA2T2,1.68771
SPAG4,0.643741
PIGU,9.31333
NCOA6,2.94422
-,0
-,0
TP53INP2,1.96373
-,0.188655
FER1L4,0
RPL37P1,0
-,0.529136
RPF2P1,0
U6,0
UQCC1,11.4199
SCAND1,28.2501
CNBD2,0
NORAD,18.0572
-,0
-,0
HMGB3P2,0
-,0
CPNE1,0
-,0
RBM12,25.5292
NFS1,0
ROMO1,0
RN7SKP271,1.41
RNU6-759P,0
-,0
PHF20,2.24878
COX7BP2,0
Y_RNA,0
HIGD1AP16,0
RNU4-40P,0
RNU6-937P,0
RBM39,34.7841
DNMT3B,187.027
NDRG3,4.76755
Y_RNA,0
-,1.07333
AAR2,6.34204
DSN1,3.10996
RN7SL156P,0
TGIF2,21.6724
TGIF2-RAB5IF,0
RAB5IF,0
SLA2,0
HNRNPA3P2,0.0915936
RBL1,1.58961
-,0
RPS3AP3,0
RPS27AP3,0.414984
MROH8,0
RPN2,4.72604
-,0
GHRH,0
MANBAL,0.778225
-,0
DLGAP4,14.4818
DLGAP4-AS1,0
MYL9,4.54505
Metazoa_SRP,0
RPL7AP14,0
TLDC2,0
SAMHD1,5.80893
PPIAP3,0.110835
LINC01746,0
GLRXP1,0
LINC00489,0
-,0
MTCL2,4.30778
VSTM2L,0.340105
RN7SKP185,0
EPB41L1,1.0661
EPB41L1-AS1,0.101297
CTNNBL1,6.0669
TTI1,11.491
LBP,0.17058
-,0.181543
KIAA1755,0.142053
-,0
-,0
-,0
BPI,0
-,0
-,0.0375979
BLCAP,16.3301
NNAT,67.8321
-,1.24289
-,0.713731
-,0.312963
SNORA71,0
SRC,0.126394
ADIG,0
-,0
ARHGAP40,0
-,0
Metazoa_SRP,0
SLC32A1,0
RPRD1B,5.45217
TGM2,0
RN7SL237P,0
-,0.108835
ACTR5,1.09672
RN7SKP173,0.569147
FAM83D,15.7135
-,0.328089
DHX35-DT,0
PPP1R16B,1.84454
RN7SL116P,0.631632
LINC01734,0
-,0.0547984
ATG3P1,0
RN7SL680P,0
-,0
-,0.056783
HSPE1P1,0.832098
SNHG11,1.5148
SNORA71E,0
SNORA60,0
-,0
DHX35,1.83388
-,0.281805
NPM1P19,1.16863
-,0.14108
-,0
-,0
RNA5SP484,0
RNU2-52P,0
MAFB,2.88888
LINC01370,1.30478
ADI1P1,0
-,0
LPIN3,0.185981
EMILIN3,0.763444
-,0
RNU6-1018P,0
-,0
-,0
-,0.052046
-,0
SNHG17,20.0133
SNORA71,0
SNORA71A,0
SNORA71C,0
SNORA71D,0
SNORA71B,2.24138
PTPRT-DT,0.0220625
RN7SL666P,0
PPIAP21,0
-,0
-,0
RNU6-743P,0
EIF4EBP2P1,0
Y_RNA,0
CHD6,5.32073
-,0.274282
-,0.424953
RPL12P11,0.563395
-,0.0543881
IFT52,6.43413
RPL27AP,0
MYBL2,12.1486
GTSF1L,0
RNU6-639P,0
LINC01728,0
TOX2,0.891119
RN7SL443P,0
JPH2,0.0588046
-,0.0459908
SRSF6,23.0836
-,0
L3MBTL1,0
-,0
SGK2,0
-,0
RNU6-1251P,0
-,1.4316
OSER1,9.2397
RALGAPB,2.40272
MIR548O2,0
RPS3P2,0.0777474
FITM2,0.524035
R3HDML,0
R3HDML-AS1,0
Y_RNA,0
GDAP1L1,0.430711
LINC01620,0
RPL37AP1,0
OSER1-DT,0.71907
HNF4A,0.0243769
MIR3646,0
HNF4A-AS1,0
-,0
TOP1,20.4072
PLCG1,0
RPL23AP81,0
PLCG1-AS1,0
ZHX3,0
-,0
MIR6871,0
RN7SL615P,0
SERINC3,5.22545
PGBD4P2,0
-,0
LINC01260,0
-,0
KCNK15-AS1,0
RIMS4,0.946672
KCNK15,0
CCN5,0.0273964
-,0.117426
PABPC1L,2.15207
TOMM34,10.6843
TTPAL,1.59088
KCNS1,0.745888
WFDC5,0
WFDC12,0
-,0
-,0
PI3,0
-,0
SEMG1,0.496407
SEMG2,0
-,0
-,0
-,0
SLPI,0.168731
MATN4,0.0724507
RBPJL,0
SDC4,24.0959
-,0.400485
YWHAB,34.5123
PKIG,9.16717
ADA,0.792514
WFDC2,1.07276
-,0
RPL5P2,0
SYS1,3.93336
SYS1-DBNDD2,0
DBNDD2,15.1905
TP53TG5,0
NDUFB4P10,0
SPINT3,0.216234
WFDC8,0.0434246
RNA5SP485,0
CCNB1IP1P2,0
WFDC9,0
WFDC10A,0
RPS2P7,0
WFDC11,0
WFDC10B,0.109552
WFDC13,0.0584261
MIR3617,0
SPINT4,0.0376116
HNRNPA1P3,0.203004
WFDC3,0
SPINT5P,0
RNU6ATAC38P,0
WFDC6,0
EPPIN-WFDC6,0
-,0
EPPIN,0.102453
HSPD1P21,0
DNTTIP1,6.73216
TNNC2,1.73097
UBE2C,47.8105
ZSWIM3,1.90493
ZSWIM1,4.37438
SPATA25,0.216485
SNX21,2.44107
ACOT8,6.26012
Metazoa_SRP,0
-,0.513492
PCIF1,11.894
ZNF335,2.47682
FTLP1,0
PIGT,28.533
-,0
MIR6812,0
NCOA5,11.0202
RPL13P2,0
MMP9,0.499245
SLC12A5,4.65499
SLC12A5-AS1,1.44391
-,0
CDH22,0
CD40,1.4558
STK4-DT,0.021613
STK4,6.79603
Y_RNA,0
NEURL2,0
-,0
PLTP,32.6691
CTSA,1.64189
OCSTAMP,0.13671
CEP250,1.71756
CEP250-AS1,0
TP53RK-DT,0.0796467
ZNF334,2.84846
RN7SKP33,0
-,0
SLC2A10,0.726081
EYA2,0.0773408
-,0
EYA2-AS1,0.163617
GAPDHP54,0
-,0
MIR3616,0
PTPRT,0.262715
-,0.229003
-,0.0180922
PTPRT-AS1,0.0273911
RN7SKP100,0
-,0
-,0
RPL35AP,0
LINC01754,0
RNU6-497P,0
RNU6-563P,0
RNU7-173P,0
SRMP1,0
RNA5SP486,0
RNU7-92P,0
-,0
-,0
-,0
LINC01522,0
LINC01523,0
-,0
-,0.162774
LINC03079,0
-,0
-,0
-,0
SLC13A3,1.08896
TP53RK,4.13871
-,0.603744
-,0
-,0
-,0
-,0
RNU7-144P,0
-,0
LINC00494,0.0671447
PREX1,3.36006
-,0
-,0.768271
SNAP23P1,0
SLC35C2,7.39131
CSE1L-DT,0
-,0.513359
ELMO2,4.66821
-,0.242686
-,0.778984
ZNF663P,0
-,0
MKRN7P,0
ZNF840P,0.137299
CSE1L,8.02913
PTGIS,2.88037
B4GALT5,12.3608
RN7SL197P,0
SNRPFP1,2.73951
RNU6-919P,0
SLC9A8,0.855481
-,0.288307
STAU1,24.3539
ARPC3P1,0.066031
Y_RNA,0
Metazoa_SRP,0
SPATA2,4.08121
KRT18P4,0.225089
RNU6-147P,0
SNAI1,0.507024
-,0
TRERNA1,0
RNF114,8.42166
LINC01275,0
-,0
LINC01273,0.238984
CEBPB-AS1,0.132312
CEBPB,2.48649
PELATON,0.012162
LINC01270,0.0707997
LINC01271,0
RN7SL636P,0
COX6CP2,0
UBE2V1,43.7114
PEDS1-UBE2V1,0
PEDS1,0
MIR645,0
PTPN1,5.99946
-,0
RN7SL672P,0
Y_RNA,0
DDX27,1.91372
ZFAS1,26.8829
-,0
-,0
SNORD12B,0
-,0
SNORD12,0
-,0
-,0
ZNFX1,2.77012
KCNB1,0
SNORD12C,0
BCAS4,1.41392
TMSB4XP6,0
PARD6B,3.11206
RIPOR3,1.10534
MIR1302-5,0
RPL36P2,0
RIPOR3-AS1,0
-,0
RPSAP1,0
-,0
KCNG1,12.406
ATP9A,1.77215
-,0
NCOA3,2.15909
-,0
SULF2,13.639
-,0.356522
LINC01429,0
RNU6-347P,0
RNU7-6P,0
SALL4,24.5117
-,0
-,0
-,0
RPL36P1,0
NFATC2,0.681449
MIR3194,0
Y_RNA,0
ZFP64,8.1678
-,0
ERP29P1,0.105341
LINC01524,0.186945
-,0
-,0
-,0
MRPS33P4,0
RNU7-14P,0
-,0
-,0
SUMO1P1,0
BCAS1,0.0280265
-,0.0355437
MIR4756,0
CYP24A1,0
-,0
PFDN4,2.63974
-,0
DOK5,2.27535
RNU4ATAC7P,0
RPL12P4,0.4509
LINC01440,0
LINC01441,0
-,0
-,0
-,0
CBLN4,0
RNA5SP487,0
MC3R,0
-,0
-,0
FAM210B,3.12336
ZNF217-AS1,0
-,0
ZNF217,10.598
TSHZ2,0.0708687
-,0
RN7SKP184,0
-,0
-,0.0101292
-,0
-,0
PPIAP10,0
-,0
CASS4,0
RPL39P,0
CSTF1,16.2144
RTF2,5.42049
FAM209A,0
GCNT7,0
-,0.0557954
FAM209B,0.236609
-,0
LINC01716,0
LINC01716,0
RPS4XP3,0
-,0.297363
RNU6-1146P,0
RN7SL170P,0
PTMAP6,0
-,0
RNU6-929P,0
-,0
-,0
-,0.0264763
-,0.070675
TFAP2C,3.28462
-,0
-,0
-,0
Y_RNA,0
MIR4325,0
RPL39P39,0
SPO11,0
AURKA,13.7635
-,0
HMGB1P1,0.479263
BMP7,4.16667
BMP7-AS1,0
PCK1,0
-,0
ZBP1,0
RAE1,4.43006
MTND1P9,0.148119
RBM38-AS1,0
RBM38,22.0918
-,0
-,0
LINC01742,0
-,0
-,0
CIMIP1,0.122606
ANKRD60,0
PMEPA1,3.69621
NKILA,0
CTCFL,0.158761
ARFGEF2,2.69281
RAB22A,1.07952
LINC01711,0.0922192
APCDD1L,0.950082
APCDD1L-DT,0
-,0
PIEZO1P2,0
-,0
-,0.304446
MIR296,0
MIR298,0
ADNP,26.3336
ADNP-AS1,0
PSMD10P1,2.65852
DPM1,13.4047
MOCS3,2.74653
-,1.24236
PPP4R1L,0
-,0.0153098
-,0
VAPB,2.82546
TUBB1,0
ATP5F1E,7.1581
MRPS16P2,0
-,0
PRELID3B,7.34969
STX16,3.16702
STX16-NPEPL1,0
NPEPL1,0
-,0
-,0
-,0
-,0.0298885
PIEZO1P1,0
-,0
-,0
EDN3,0.220916
RNU7-141P,0
PHACTR3,0.0234652
PHACTR3-AS1,0
ZNF831,0.00758258
CDH26,0.0730325
LINC02910,0
-,0
SYCP2,0.0036206
-,0.0558213
-,0
-,0
LINC01718,0
-,0.107018
FAM217B,2.34628
PPP1R3D,0
MIR646HG,0.0389599
MIR646,0
MTCO2P1,0
MIR4533,0
MIR548AG2,0
-,0.285775
-,0.0146095
NELFCD,17.7494
CTSZ,0.156778
LSM14B,4.79659
PSMA7,190.64
SS18L1,1.78273
-,0
TAF4,3.70043
MIR1257,0
MIR3195,0
RPL17P48,0.400324
HRH3,3.38449
MTG2,7.27829
RPS21-DT,1.8094
RPS21,1.66872
CDH4,0.521833
-,0.235269
-,0.0679739
-,0.899973
-,0.0358095
-,0
RBBP8NL,0.27865
-,0
GATA5,1.08707
-,0
-,0
-,0
CABLES2,2.82346
-,0.139949
RPL7P3,0
-,0
LINC02970,0.0169394
-,0
-,0
-,0
CRMA,0.0414618
MIR1-1HG,0
MIR133A2,0
MIR1-1,0
LINC00686,0
NTSR1,0.104967
-,0
LINC00659,0.049102
-,0.0834536
SLCO4A1,2.37954
SLCO4A1-AS1,0
SLCO4A1-AS2,0.307634
-,0
ADRM1,37.7077
LAMA5-AS1,0
-,0
LAMA5,23.7209
MIR4758,0
ARF4P2,0.110667
MRGBP,2.28731
OGFR,2.40755
OGFR-AS1,0
OSBPL2,2.42935
GID8,12.4112
BHLHE23,0
COL9A3,19.8915
DPH3P1,0
TCFL5,2.30347
HAR1B,0
-,0
HAR1A,0
LINC01749,0
LINC00029,0.212227
LINC01056,0
-,0
-,0
-,0
-,0.39277
MIR124-3,0
-,0.583676
BIRC7,0
MIR3196,0
YTHDF1,26.565
SLC17A9,0.6044
COL20A1,0.057627
RNU6-994P,0
ZMYND8,18.3445
-,0
-,0.927024
-,0.176249
-,0
NKAIN4,1.04453
FLJ16779,0
CHRNA4,0.561968
-,0
-,0
PPDPF,25.6166
PTK6,0.039862
EEF1A2,5.61526
FNDC11,0.73111
SRMS,0.0548331
-,0
ARFGAP1,9.43695
MIR4326,0
MHENCR,1.51489
GMEB2,4.336
STMN3,21.8283
C20orf181,0
-,1.47015
ABHD16B,0
DIDO1,19.8256
-,3.38439
HELZ2,0.874612
SAMD10,1.82728
PRPF6,4.10258
C20orf204,0.281598
UCKL1,7.3717
MIR1914,0
ZNF512B,4.78446
UCKL1-AS1,0
MIR647,0
SOX18,0
TPD52L2,16.6187
-,0
DNAJC5,11.2479
MIR941-1,0
MIR941-2,0
MIR941-3,0
MIR941-4,0
MIR941-5,0
RNU1-134P,0
RGS19,11.6925
MIR6813,0
TCEA2,6.08825
-,0
KCNQ2,11.9384
-,0
KCNQ2-AS1,0
-,0
-,0
-,0.162228
-,0
-,0
-,1.53018
OPRL1,0.0277205
-,0
LKAAEAR1,0
-,1.01553
-,0
-,0.22919
LINC01670,0.0250892
-,0
-,0
-,0
-,0.755384
-,0
-,0
-,0
-,0.932622
-,0
Y_RNA,0
MYT1,0
NPBWR2,0
-,0
-,0
PCMTD2,1.36324
-,0
-,0
CICP4,0
-,0
Y_RNA,0
-,0
-,0
-,0
-,0
-,0.511077
-,0
-,0
-,0.0255527
-,0
hsa-mir-8069-1,0
-,0
-,0
-,0
-,0
-,0.0766136
Y_RNA,0
CTBP2P10,0
-,0
-,0
-,0
-,0.838344
Y_RNA,0
CTBP2P9,0
Y_RNA,0
RTEL1,0
RTEL1-TNFRSF6B,0
TNFRSF6B,0
ZGPAT,0
-,0
LIME1,0
-,0
SLC2A4RG,10.5776
ZBTB46-AS2,0
ARFRP1,0
ZBTB46,10.7001
-,0
ZBTB46-AS1,0
-,0
-,0
-,0
LINC03105,0.973087
-,0
-,0
-,3.30012
-,0
LINC03104,0.0020188
Y_RNA,0
-,0
-,0.744261
-,0
-,0
MIR6724-2,0
-,0
-,0
MIR6724-1,0
-,0
MIR3648-1,0
-,0
-,0
RNA5-8SN2,0
-,0.0818602
5_8S_rRNA,0
-,0
GNAS-AS1,0
-,0
GNAS,356.139
-,0
-,0
-,0
-,0
-,0.886075
-,2.27351
-,0
-,0
-,0
-,0
-,0
-,0
RPSAP68,0
LINC01666,0
MTCO1P1,0
-,0
MIR3648-2,0
-,0
-,0
SNX18P10,0
-,0
CDRT15P9,0
-,0
-,0
-,0
NCOR1P4,0
-,0
U1,0
RN7SL52P,0
SNORA70,0
-,0
-,0
-,0
-,0
-,0
CDRT15P8,0
TEKT4P2,0
TEKT4P2,0
SOWAHCP2,0
-,0
VN1R7P,0
-,0
-,0.0485659
EIF3FP1,0
SLC25A15P4,0
-,0
LINC01667,0
LINC01667,0
-,0
IGHV1OR21-1,0
-,0
-,0
BAGE2,0
-,0
TPTE,0
CYCSP41,0
BNIP3P43,0
-,0
-,0
ANKRD30BP2,0
RNU6-614P,0
FGF7P2,0
ANKRD30BP1,0
MIR3156-3,0
GTF2IP2,0
VN1R8P,0
OR4K12P,0
LINC01674,0
SNX19P1,0
OR4K11P,0
-,0
POTED,0
MIR3118-1,0
RNU6-286P,0
GRAMD4P1,0
CXADRP1,0
LONRF2P5,0
MIR8069,0
-,0
ZNF355P,0.0944577
-,0
TERF1P1,0
GXYLT1P2,0
FAM207CP,0
CNN2P7,0
FEM1AP1,0.0507818
ZNF114P1,0
SNX18P13,0
CYP4F29P,0
CYP4F29P,0
NF1P3,0
PPP6R2P1,0
FRG2MP,0
-,0
ANKRD20A11P,0
ANKRD20A11P,0
RHOT1P2,0
RNU6-954P,0
-,0.0503833
-,0
SNX18P12,0
ABCC13,0
ABCC13,0
RBM11,1.00704
-,0
MIR6724-3,0
-,0
-,0
RNA5-8SN3,0
-,0
-,0.755207
-,0
-,0
MIR6724-4,0
-,0
-,0
RNA5-8SN1,0
GAPDHP16,0.0728397
-,0.0531948
POLR2CP1,0
HSPA13,5.65606
-,2.11357
ERLEC1P1,0
ANKRD20A18P,0.213878
RNA5SP488,0
-,0
LIPI,0.0510596
-,0
LINC02920,0
-,0
-,0
-,0
RAD23BP3,0
SAMSN1,0.0321574
SAMSN1-AS1,0
RNU1-98P,0
-,0
-,0
NEK4P1,0
RNU6-113P,0
-,0
LINC01549,0
RPL39P40,0
RN7SL163P,0
-,0.00496561
CYCSP42,0
RNU6-1326P,0
-,0
-,0
BTG3,5.45656
BTG3-AS1,0
CHODL-AS1,0.0379777
RPL37P3,0
CXADR,11.8391
BTF3L4P1,2.91235
Y_RNA,0
Y_RNA,0
TMPRSS15,0
-,0
MIR548XHG,0
-,0
MIR548X,0
PPIAP22,24.4213
-,0
-,0
-,0
-,0
-,0
SLC6A6P1,0
-,0
RNU1-139P,0
RPL37P4,0
NIPA2P3,0
SREK1IP1P1,0.0953257
C1QBPP1,0
LINC01683,0
LINC02573,0
RNU6-772P,0
RN7SKP147,0
FDPSP6,0
KRT18P2,0
RPS3AP1,0
-,0
CHODL,0.539725
-,0
PPIAP1,0
LINC00320,0
LINC00320,0
-,0
-,0
LINC00317,0
LINC01425,0
-,0
LINC01687,0
LINC00308,0
-,0
C21orf91-OT1,0
C21orf91,4.79966
-,0
-,0
RNU4-45P,0
-,0
MAPK6P2,0
-,0
-,0
RNU2-55P,0
-,0
MIR6130,0
ZNF299P,0
MSANTD2P1,0
-,0.0153321
Y_RNA,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
LINC01689,0
LINC01684,0
LINC01692,0.0164867
-,0
-,0
-,0
-,0
-,0
RN7SKP236,0
-,0
-,0
RPL13AP7,0
-,0
RNA5SP489,0
-,0
LINC00158,0.0705708
-,0
MIR155HG,0.11768
MIR155,0
NCAM2,0.0306517
-,0
-,0.512282
USP25,2.68234
RBPMSLP,0
MRPL39,5.17947
D21S2088E,8.48172
EEF1A1P1,0
TUBAP1,0
-,0
-,0
-,0
ASMER1,0
-,0
NRIP1,3.448
-,0
-,0
RBMX2P1,0.0809024
-,0
-,0.267008
-,0.749009
CYYR1-AS1,0.319114
-,0
CYYR1,4.75975
GPX1P2,0
-,0
-,0
EIF4A1P1,0
RPL10P1,0.0856838
NCSTNP1,0
LINC01673,0
LINC00113,0
-,0
LINC00314,0
LINC01697,0
LINC01695,0
-,0
LINC00161,0
U6,0
JAM2,0
GABPA,2.44469
ATP5PF,19.8759
RNGTTP1,0.0496611
-,0.0167679
FDX1P2,0.179488
LLPHP2,0
HSPD1P7,0
THUMPD1P1,0
N6AMT1,1.68275
RPL23P2,0
-,0
ADAMTS5,0.60158
MIR4759,0
RWDD2B,0.698761
-,0
USP16,0.315461
MAP3K7CL,0
RPL12P9,0
Y_RNA,0
U3,0
-,0
CCT8,78.5377
-,0
-,0
-,0
CLDN17,0
LINC00307,0
CLDN8,0
RPL8P2,0
KRTAP24-1,0
KRTAP25-1,0
KRTAP26-1,0
KRTAP27-1,0
KRTAP23-1,0
KRTAP13-6P,0
KRTAP13-2,0
MIR4327,0
KRTAP13-1,0
KRTAP13-3,0
KRTAP13-4,0.815279
KRTAP13-5P,0
KRTAP15-1,0
KRTAP19-1,0
KRTAP19-2,0
KRTAP19-3,0
KRTAP19-4,0
KRTAP19-5,0
KRTAP19-9P,0
KRTAP19-10P,0
-,0
KRTAP19-11P,0
KRTAP19-6,0
KRTAP19-7,0
KRTAP22-2,0
KRTAP6-3,0.132334
KRTAP6-2,0
KRTAP22-1,0
KRTAP6-1,0
KRTAP20-1,0
KRTAP20-4,0
KRTAP20-2,0
KRTAP20-3,0
KRTAP21-3,0
KRTAP21-4P,0
KRTAP21-2,0
KRTAP21-1,0
-,0
KRTAP8-2P,0
KRTAP8-3P,0
KRTAP8-1,0
KRTAP7-1,0
KRTAP11-1,0
KRTAP19-8,0
UBE3AP2,0
MIR99AHG,0.0357551
MIRLET7C,0
MIR125B2,0
-,0
RNU6-426P,0
VDAC2P1,0
RPS26P5,0
SNORD74B,0
-,0
-,0
-,0
MIR99A,0
-,0
FBXW11P1,0
SOD1-DT,0.030663
SOD1,14.123
-,0
-,0.580181
LTN1,2.33257
-,0.145857
TPT1P1,0
LINC00189,0
BACH1,5.02651
GRIK1,0
GAPDHP14,0
BACH1-IT1,0.69884
-,0.502102
BACH1-AS1,0.178143
BACH1-IT2,0.683837
BACH1-IT3,0
-,0
