gene_short_name,FPKM
-,0
GARIN5A,0
-,0
MYREM,0
EMC10,1.90551
SIGLEC9,0.690131
SIGLEC20P,0.204471
-,0.258286
KLK13,0.318546
SIGLEC21P,0.125331
MIR8074,0
-,0.581471
SIGLEC22P,0.275234
LINC01872,0.112347
SIGLEC24P,0.064122
IGLON5,1.6855
SIGLEC7,0
-,0.598689
-,0.407799
-,0
SIGLEC17P,0.604435
SIGLEC17P,0.403192
SIGLECL1,0.247679
-,0
NKG7,0.243611
LIM2,0.297046
VSIG10L,0.818361
VSIG10L-AS1,0
CD33,0.425305
C19orf84,0.664543
LIM2-AS1,0.197865
NIFKP6,0.331398
-,0.121492
-,0.257187
-,0.215426
SIGLEC8,0.4294
-,0
SIGLEC27P,0.0949669
-,0
ETFB,1.90051
-,0
CLDND2,0
-,0.11985
-,0.122485
SIGLEC29P,0.347217
-,0.118793
MYH14,0.984898
-,0
Metazoa_SRP,0
CEACAM18,0.209476
SIGLEC12,0.568309
-,0.123377
-,0
-,0.206916
RPL7P51,0.421708
SIGLEC5,0.614276
SIGLEC5,0
SIGLEC14,0
RPL9P33,0.369425
SPACA6-AS1,0.306148
SPACA6,1.81704
MIR99B,0
MIRLET7E,0
MIR125A,0
SIGLEC6,0.286472
-,0
HAS1,0.291834
-,0.120942
ZNF175,0.764866
LINC01530,0.494644
ZNF613,0.526493
SIGLEC10,0.428236
SIGLEC10-AS2,0.456341
SIGLEC10-AS1,0.480891
ZNF350-AS1,0.369575
ZNF350,0.411937
-,0.867063
C19orf81,0
SHANK1,0.684574
-,0.119285
ZNF614,0.456299
Y_RNA,0
ZNF880,0.323758
ZNF528-AS1,0.77167
-,0
ZNF432,0.416611
ZNF841,0.383748
-,1.06481
-,0
DPPA5P1,0.109943
ZNF616,0.339794
-,0
ZNF836,0.271033
-,0
RPL37P23,0.295855
PPP2R1A,3.85516
-,0
-,0
MIR6801,0
ZNF528,0.914928
ZNF534,0.468158
ZNF615,0.207861
-,0.6428
FPR1,0.72257
FPR2,1.10362
-,0.356025
FPR3,0.447751
ZNF577,0.340608
-,0
-,0.306291
ZNF649,0.32394
ZNF649-AS1,0
-,0.839539
ZNF766,0.419247
MIR643,0
-,0.168544
ZNF480,0.182917
-,0.305276
ZNF610,0.393357
ZNF578,0.227142
-,0.447062
-,0
-,0.225058
-,0
ZNF137P,0.213414
ZNF83,2.19159
-,0.302042
-,0.251505
-,0
ZNF808,0.3813
ZNF701,0.284868
RPL39P34,0
-,0
-,0.218075
ZNF888,0.146503
ZNF888-AS1,0
ERVV-2,0.329107
ZNF600,0.418891
ZNF28,0.221875
ZNF468,0.255086
PABPN1P2,0
ZNF321P,0
ZNF816-ZNF321P,0
ZNF321P,0
ZNF816,0.287278
-,0
ZNF702P,1.4755
ZNF702P,0
ARPC1AP2,0.33126
-,0.23321
ERVV-1,0.272597
ZNF665,0.388848
-,0
NDUFV2P1,0.0710905
-,0
ZNF818P,0.120753
VN1R2,0.344272
VN1R4,0.570227
-,0.0475941
FAM90A27P,0.0868742
BIRC8,0.214414
BIRC8,0.587228
FAM90A28P,0.0531641
-,0
VN1R6P,0.211935
ZNF677,1.34794
-,0
ZNF611,0.882363
ZNF160,0.565679
-,0.295217
-,0.635681
-,0
ZNF845,0.22056
ZNF320,0.478212
-,0
-,0.0867184
-,0
DPRX,0.392285
OSTCP3,0.0659029
RN7SL317P,0.138682
RNU6-165P,0
HMGN1P32,0
SEPTIN7P8,0.0950556
-,0.199288
-,0.142373
MIR373,0
-,0.433211
MIR371B,0
MIR371A,0
MIR372,0
-,0.957573
MIR1283-1,0
MIR519A2,0
RNU6-698P,0
-,0.10698
MIR512-1,0
MIR512-2,0
MIR1323,0
MIR498,0
MIR520E,0
MIR515-1,0
MIR519E,0
MIR520F,0
MIR515-2,0
MIR519C,0
MIR520A,0
MIR526B,0
MIR519B,0
MIR525,0
MIR523,0
MIR518F,0
MIR520B,0
MIR518B,0
MIR526A1,0
MIR520C,0
MIR518C,0
MIR524,0
MIR517A,0
MIR519D,0
MIR521-2,0
RNU6-803P,0
MIR520D,0
MIR517B,0
MIR520G,0
MIR516B2,0
MIR526A2,0
MIR518E,0
MIR518A1,0
RNU6-980P,0
MIR518D,0
MIR516B1,0
MIR518A2,0
MIR517C,0
MIR520H,0
RNU6-982P,0
MIR521-1,0
RNU6-751P,0
MIR522,0
MIR519A1,0
MIR527,0
MIR516A1,0
MIR1283-2,0
RNU6-1041P,0
MIR516A2,0
TPM3P9,0.539054
ZNF761,0.509035
TPM3P9,0
-,0.146737
ZNF813,0.19204
-,0
TPM3P6,1.5318
ZNF415,0.537319
ZNF347,1.92864
NLRP12,0.269341
CACNG7,2.02615
ZNF331,3.06314
-,0
VSTM1,0
CACNG6,0.276797
TARM1,0.0190399
PRKCG,0.203595
OSCAR,0
CACNG8,0.57302
MIR935,0
MYADM-AS1,0
MYADM,3.26555
MYADM-AS2,0
NDUFA3,0
PRPF31,0.0532453
TFPT,0.202127
PRPF31-AS1,0.0320289
-,0
TMC4,0
ZNF525,0.23124
-,0
ZNF765,0.370662
-,0
RPL39P36,0
RNU6-1307P,0
-,0
MBOAT7,0.223603
MIR4752,0
-,0
-,0
-,0
TSEN34,0.160651
-,0
LILRB2,0
-,0
-,0
LILRA5,0
-,0
VN1R104P,0
-,0
LILRA4,0
-,0
-,0
LILRB5,0.00632282
CDC42EP5,0.0372171
LAIR2,0
-,0
RPS9,1.72798
-,0
-,0
LILRB3,0
-,0
-,0
LILRA6,0
-,0
TTYH1,0.00607323
-,0
-,0
LAIR1,0.067221
-,0
-,0.0355486
KIR3DX1,0
LILRA1,0
-,0
LILRP1,0
CNOT3,0.315881
LENG1,0.0686727
-,0
LILRP2,0
LILRP2,0
KIR2DL4,0
KIR3DL1,0
KIR3DL3,0
-,0
KIR2DL1,0
KIR3DP1,0.0484277
KIR2DL3,0
KIR2DP1,0
KIR2DS4,0
RNU6-222P,0
KIR3DL2,0
FCAR,0
-,0
NCR1,0
LILRA2,0
-,0
LILRB4,0
VN1R105P,0
MIR8061,0
-,0
LILRB1,0
LILRB1-AS1,0
MIR7975,0
TNNT1,0.444706
GP6-AS1,0
GP6,0
-,0
RDH13,0.272704
LENG8-AS1,0.0615082
LENG9,0
LENG8,0.179376
-,0
-,0.140209
-,0.885884
PPP1R12C,1.57981
-,0.620003
-,0.160703
EPS8L1,0.847308
PTPRH,0.187076
TMEM150B,0.074668
-,0.240003
HSPBP1,1.26028
KMT5C,0.453103
IL11,0.928631
TMEM190,0.153366
-,0.192677
BRSK1,1.69986
-,0
TMEM238,0.0490685
TMEM86B,0
-,0.817953
PPP6R1,1.54823
MIR6804,0
MIR6802,0
MIR6803,0
COX6B2,0.647571
-,0.164321
GARIN5B,0.173074
C19orf85,0.229982
-,0.600045
ZNF628-DT,0.0540774
ISOC2,2.5689
TNNI3,0.432117
-,0
DNAAF3,0.226675
DNAAF3-AS1,0.307054
-,0
SYT5,1.61663
ZNF628,0.216815
NAT14,0.833019
SBK3,0.787611
SBK2,0.500972
ZNF579,2.60324
SHISA7,0.394492
ZNF784,0.456228
ZNF865,0.614353
-,0.395715
FIZ1,1.03244
ZNF524,0.474853
SSC5D,0.584743
RFPL4A,0.89782
RFPL4AL1,0.180759
RFPL4AP1,0.317373
ZNF580,1.76868
ZNF581,0.910893
CCDC106,0
NLRP7,0
-,0
NLRP2,0
RPL36AP50,0
U2AF2,0.778434
-,0.794131
-,0.250459
NLRP13,0.356581
LINC01864,0.164385
NLRP8,0.160086
-,0
NLRP5,0.185338
ZNF787,0.77628
Y_RNA,0
GALP,0.151532
ZSCAN5C,0.179924
ZSCAN5B,0.0999858
-,0.250058
ZNF444,1.16534
-,0.297402
RPL28,3.77597
MIR6805,0
UBE2S,1.27718
NLRP11,0.245944
NLRP4,0.487469
-,0.278437
ZFP28-DT,0.336301
ZNF582-DT,0.32582
ZNF583,0.201659
ZFP28,1.07392
ZNF470-DT,0.350784
SIGLEC31P,0.050943
ZNF471,0.25012
MIMT1,0.341708
-,0
-,0
RPL7AP69,0.444834
ZSCAN5A,0.326153
Y_RNA,0
-,0
-,0
EDDM13,0
ZSCAN5A-AS1,1.26245
ZNF542P,0.323988
ZNF542P,0
ZSCAN5DP,0.21541
ZSCAN5A,0.211136
-,0.901898
VN2R17P,0.562989
-,0.312373
-,1.65286
-,1.4131
ZNF582,0.0865645
-,0.162314
SLC25A36P1,0
-,0.0800241
-,0.148987
ZIM3,0.241704
DPPA3P8,0.808373
-,0.930128
DUXA,0.129922
-,0.461818
USP29,0.288547
AURKC,0.0707291
ZNF667,0.837091
-,0
ZNF667-AS1,1.93002
-,0
ZNF470,0.788845
-,0.927982
ZNF460-AS1,0.252283
ZNF460,1.32673
-,0
-,0
-,0.541426
ZNF543,0.431574
ZNF264,0.411034
ZNF805,0.373587
-,0
PKMYT1AR,0.115004
-,0
ZNF304,0.432589
ZNF416,0.304787
ZIK1,0.335476
ZNF547,0
TRAPPC2B,0
-,0
ZNF548,0.897564
-,0
-,0
ZNF17,0
ZNF749,0.632274
-,0
VN1R1,0.285776
ZNF772,0.594321
-,0.173552
VN1R107P,0
ZNF530,0.280392
-,0.16513
ZNF134,0.296809
TPRG1LP1,0.329388
ZSCAN4,0.278613
EPN1,1.62426
-,0
-,0
NLRP9,0.30254
-,0
RN7SKP109,0.283362
ZNF419,0.390398
-,0
ZNF773,0.47318
ZNF211,0.612293
ZNF256,0.39511
-,1.58721
C19orf18,0.0112237
ZNF549,1.03471
ZNF550,0.22776
VN2R19P,0.280196
ZSCAN1,0.35168
-,0.102399
LETM1P2,0.46882
HNRNPDLP4,0
ZNF418,0.625043
ZNF329,0.418056
-,0.235308
-,0.208949
-,0.176498
ZNF551,0.29967
-,0
ZNF776,0.608632
ZNF154,0.789813
ZNF671,0.70116
RPS15AP36,0.983352
-,0.478261
ZNF606,0.820676
ZNF606-AS1,0.669705
ZNF586,0
-,0
ZNF587B,0
ZNF587,0.846609
-,0
UBE2CP5,0
ZNF552,0
ZNF814,2.37108
-,0
-,0
ZNF417,0.648179
FKBP1AP1,0.268204
RPS5,8.57628
MIR4754,0
RNF225,0.335978
LINC02560,0.205098
ZNF274,0.898127
A1BG,1.21525
-,0
ZNF497,0
ZNF837,0
A1BG-AS1,0.476163
-,0
-,0
ZNF497-AS1,0.86653
RNA5SP473,0
ZNF132-DT,0.580798
ZNF132,0.322375
ZNF324B,0.922175
ZNF135,0.532733
ZSCAN18,0.952169
RN7SL526P,0.270433
RN7SL525P,0.194925
ZBTB45,0.901289
ZNF71,1.53814
ZIM2-AS1,0
-,1.81466
OR5AH1P,0
ZNF835,0
ZIM2,0
-,0
PEG3,0
SMIM17,0.0883701
ZNF584,0.78625
-,0
-,0.264151
ZNF584-DT,0.564744
UBE2M,4.66292
DEFB125,0.624425
DEFB126,0.0662832
DEFB127,0.0476147
DEFB128,0.343803
DEFB129,0.0907712
DEFB132,0.182137
-,0.270843
C20orf96,0.388503
ZCCHC3,0.899448
-,0.209198
CHMP2A,1.90632
TRIM28,1.89189
MIR6807,0
TRIB3,0.704882
ZNF544,0
-,0
ZNF8,0.576801
ZNF8-ERVK3-1,0
ERVK3-1,0.780579
ZSCAN22,1.26368
ZNF8-DT,0.976295
-,0
-,0.727881
-,0.361791
MIR6806,0
TCF15,0.175848
ZNF324,0.516809
ZNF446,0.163448
-,0
-,0
SLC27A5,0.272644
RNU6-1337P,0
RN7SL693P,0
SRXN1,0.997517
-,0
SCRT2,1.19713
FAM110A,0.482915
RPS10P5,0.605208
NRSN2-AS1,0.772289
NRSN2,2.8159
SOX12,1.19639
ANGPT4,0.210624
RSPO4,0.436262
SLC52A3,0.655478
MZF1-AS1,1.12027
CENPBD2P,0.978163
-,0
-,0
CENPBD2P,0
MZF1,0.860487
-,0
SDCBP2,0
-,0
FKBP1A,2.44394
MIR6869,0
SDCBP2-AS1,2.26343
-,0
-,0.428195
RAD21L1,0
SNPH,0.668479
SIRPG,0.412888
SIRPG-AS1,0.1836
SIRPB3P,0.097378
RN7SL561P,0
-,0
-,0.246608
-,0.298168
SIRPD,0
-,0
SIRPB1,0.333431
RNU6-917P,0
-,0
-,1.61337
CKAP2LP1,0.210933
-,0.212958
-,0
-,0
SIRPA,0.467709
PDYN-AS1,0.516535
PDYN,0.387165
RPL7P2,0.258034
-,0.471299
NSFL1C,1.1767
SIRPB2,0.422653
TGM6,0.026328
Y_RNA,0
-,0.402249
LINC03086,0.210462
-,0
TGM3,0.0576412
-,0.252147
STK35,0.605758
-,0.323116
-,1.12604
-,0.572459
PSMF1,1.0699
-,0
C20orf202,0.630779
TMEM74B,0
ACTG1P3,0.748436
TMC2,0.709549
NOP56,0.965781
MIR1292,0
SNORD110,0
SNORA51,0
SNORD86,0
SNORD56,0
SNORD57,0
IDH3B-DT,0.191695
RPL19P1,1.2879
CPXM1,0.426029
IDH3B,1.65417
-,0.125193
C20orf141,0
TMEM239,0.217284
EBF4,0.386179
GNRH2,0.330078
MRPS26,0.970193
PCED1A,0.23473
VPS16,0.796093
OXT,0
AVP,0
RN7SL555P,0
CSNK2A1,0.952312
-,0.407132
RBCK1,1.13407
TBC1D20,0.637687
Y_RNA,0
DDRGK1,0.878971
-,0.741821
ITPA,1.32274
-,0.291853
PTPRA,0.431361
-,0
LZTS3,1.82359
SNRPB,2.35385
-,0
ZNF343,0.632508
GFRA4,0.077624
SLC4A11,0.324972
DNAAF9,0.796943
RNU6-1019P,0
UBE2V1P1,0.428457
U3,0.554707
-,0.685691
HSPA12B,0.222933
ADISSP,1.6073
SPEF1,0.228774
CENPB,1.25766
UBOX5-AS1,0
UBOX5,0.358541
FASTKD5,1.35938
ADAM33,0.236258
ATRN,0.57362
SF3A3P1,0.751955
FTLP3,0.152585
RPL21P2,0.290071
-,0.305836
LINC01730,0
-,0
AP5S1,0.392215
LINC01433,0.805071
ADRA1D,0.342555
-,1.9849
-,0
RPL7AP12,0.145384
SIGLEC1,0.481668
-,0.228188
RPS4XP2,0.173794
PRND,0.264059
CDC25B,0.255655
-,0
SMOX,0.268447
PRNP,1.47853
-,0.736854
-,0.413198
-,0.458559
-,1.14734
-,0.0493179
PRNT,0.600672
IDI1P3,1.53965
Y_RNA,0
PCNA,0.958984
-,0
TMEM230,2.49441
RNA5SP474,0
UBE2D3P1,0.562066
RASSF2,0.456041
PROKR2,0.243771
RPS18P1,0.399658
-,0.139522
MAVS,0.465721
SHLD1,0.462075
RNU1-55P,1.8382
SLC23A2,0.504508
-,0
KANK1P1,0.395872
CHGB,2.90729
CDS2,1.01989
TRMT6,0.584027
-,0.160757
LRRN4,0.912667
TARDBPP1,0.515974
-,0.173641
-,0
-,0.308019
CASC20,0.0773028
LINC01713,0.768226
BMP2,0.222924
GPCPD1,0.443512
EIF4EP1,0.280891
LINC01751,0.227032
-,0
LINC01428,0
-,0.291261
MIR8062,0
RN7SL547P,0.360193
LINC01706,0.509143
-,3.43359
-,0.741978
HAO1,0.367531
-,1.57482
LINC00654,0.841433
LINC01729,0
RNA5-8SP7,0
-,0.745183
LINC00658,0.243854
-,0.829051
Metazoa_SRP,0.281226
FERMT1,0.285374
TMX4,0.867805
TMX4-AS1,0.275871
LAMP5-AS1,0.354852
LAMP5,0.427217
MCM8,0.193933
-,0
CRLS1,0.728859
Y_RNA,0
-,0.379921
MCM8-AS1,0.449267
-,0.228848
RN7SL498P,0
SDAD1P2,0.459155
PAK5,0.413761
-,0
-,0
-,0.207916
SLX4IP,0.284165
-,0.232218
PLCB1,2.13586
PHKBP1,0.11414
PLCB1-IT1,0.723096
RNU105B,0
-,0
-,0.112729
LINC02871,0.147981
-,0
-,1.29625
RPS11P1,0.74747
-,0
-,0.145551
-,0.257956
PGAM3P,0.144107
-,0.186909
LINC00687,1.34603
RN7SKP111,0.964981
-,0
JAG1,0.884553
-,0
-,0
MIR6870,0
LINC01752,0
-,0.105914
FAT1P1,0.104934
-,0.495844
-,0
PA2G4P2,0.189775
PANK2-AS1,0.436031
-,0
RNF24,0.506369
PANK2,0.502278
MIR103A2,0
MIR103B2,0
LINC01722,0.159366
-,2.37527
-,0
LINC01723,0
ISM1,0.0728725
ISM1-AS1,0
-,3.12624
-,0.253035
MKKS,0.532641
-,1.02419
SPTLC3,0.389191
-,0.0720291
ESF1,0.202911
TASP1,0.368743
GAPDHP2,0.134445
NDUFAF5,0.240592
-,0.327913
PPIAP17,0.350646
-,1.1916
-,1.25034
RPLP0P1,0.110616
Y_RNA,0
RPL7AP13,0
-,0.534927
SNRPB2,0.908072
OTOR,0.140224
-,0.432258
U3,3.26451
RNU6-27P,0
-,0.494715
RNU1-131P,0
-,0.177035
KIF16B,0.430625
PARAL1,0
ANKEF1,0
Metazoa_SRP,0
SNAP25,13.677
-,0
-,0
SNAP25-AS1,0
-,1.12486
-,0.706179
HIGD1AP15,0
RPL23AP6,0.531844
-,0
PCSK2,1.84097
DYNLT3P1,0.128234
BFSP1,0.5942
RPS27AP2,0.103883
-,0.278335
BANF2,0.274503
-,0
RNU6-192P,0
DSTN,8.2253
RN7SKP69,2.16651
-,0.293771
-,0
RPL15P1,0.246626
RNU7-137P,0
Y_RNA,0
SEL1L2,0
RNU6-278P,0
MACROD2,1.83984
MACROD2-AS1,0.637614
-,0.176948
RPS3P1,0
AIMP1P1,0.139325
RN7SL864P,0
FLRT3,0.448436
RNU6-228P,0
-,0.319933
RNF11P2,0.545334
MACROD2-IT1,0.298122
RPS10P2,0.764754
-,0.134816
-,0.106368
RNU6-1159P,0
RNU6-115P,0
RNA5SP475,0
-,0.428381
ENSAP1,0.233712
GGCTP2,0.0933324
RN7SL14P,0
RNU2-56P,0
-,0
BTBD3,1.41159
BTBD3-AS1,0
LINC00851,0.22853
ZNF133,0.47141
-,0.319042
RN7SKP74,0
ZNF133-AS1,0
RPL21P3,0.692463
RBBP9,0.227374
RPS19P1,0.485035
SNX5,1.70268
OVOL2,0
SNORD17,63.7616
MGME1,0.365311
PTMAP3,3.44727
RRBP1,1.23975
EEF1A1P34,0.400502
SMIM26,7.45181
-,0
DTD1,0.703408
RN7SL638P,0.331897
RNU6ATAC34P,0
DUXAP7,0.533791
DTD1-AS1,0.0691715
SCP2D1-AS1,0.211427
SCP2D1,0.163556
-,0.00807858
-,0.295736
SEC23B,0.642644
LINC00652,0.470329
LCDR,0.23462
SLC24A3,1.2779
-,0
-,0
SLC24A3-AS1,0.173694
NAA20,1.01973
-,0.281651
INSM1,0.453742
DZANK1,0.403699
POLR3F,0.423879
GCNT1P1,0.229049
RNA5SP476,0
MIR3192,0
LLPHP1,0
RN7SL607P,0.174202
MRPS11P1,0.192035
LINC03083,0.295886
-,0.394516
RIN2,0.412166
RPL12P12,0.116615
RPL24P2,2.32904
KAT14,0.47713
PET117,0.716131
ZNF877P,0.0399054
-,0.560021
XRN2,0.246945
NKX2-4,0.0746372
-,0.185226
RN7SKP140,1.17384
CRNKL1,0.639634
CFAP61,0.799948
-,0.560873
-,0
RPL17P1,0.236751
CFAP61-AS1,0.156823
RN7SL690P,0
-,0.397945
NKX2-2,0.229254
NKX2-2-AS1,0
-,0.144766
-,0.261944
BETALINC1,0.689342
-,0.184156
GSTM3P1,0
LINC00237,1.31067
-,2.18323
SLC25A6P1,0.400681
RPL41P1,0
-,0.630002
LINC01432,0.0241682
-,0.148578
PLCB4,0.572598
-,0
-,0.869444
KIZ,0.461487
-,0
KIZ-AS1,0.306959
RNA5SP477,0
RPS15AP1,0.273071
LINC01427,0.415971
-,0.441447
PAX1,1.05289
LNCNEF,0.103957
-,1.06471
CYB5AP4,0.875367
LINC01727,0.790858
-,0
LINC01726,0
FOXA2,0.332031
-,0.105224
THBD,0.316771
-,0.327085
-,0.958736
-,0.153947
SSTR4,0.301582
LINC00261,0.338512
-,0.362512
RNA5SP478,0
LINC01747,1.05286
-,1.10872
KRT18P3,0.264914
LINC00656,0.657484
-,0
NXT1-AS1,0.435149
NXT1,0.377138
LINC01431,0.297313
CSTL1,0
CST11,0.297965
-,1.04135
Y_RNA,0
CST12P,0
CD93,0.290002
CST13P,0.0156494
CST13P,0
CST9LP1,0.140373
CST9L,0.0400208
-,0.252743
-,0.963444
CST8,0.211073
CST9LP2,0
CST9,0.119653
-,0
-,0.467393
CST3,13.0369
-,0.0651286
CST2P1,0
CST4,0.105841
RALGAPA2,0.472964
EIF4E2P1,1.21072
CSTP2,0
CST1,0.0414712
-,0.444549
CST2,0.0700273
CST5,0.0552416
-,0
-,0.147622
CSTP1,0
-,0.140238
GGTLC1,0.114868
POM121L3P,0.147037
RNU1-23P,0
-,0
GZF1,0.576972
GAPDHP53,0.149347
-,0.298394
CST7,0.0433477
LINC02967,0.363821
SYNDIG1,0.738565
-,0.198738
-,0.922033
APMAP,1.63993
-,0
RNU6-1257P,0
-,0.793924
-,1.78259
-,0.450063
-,0.123691
VSX1,0.462449
LINC01721,0.792401
-,0.346371
-,0.278087
-,0.430049
ACSS1,0.557158
NAPB,2.38775
RNA5SP479,0
RNU6ATAC17P,0
NANP,0.333574
-,0.842486
-,0.771983
VN1R108P,1.83437
CFTRP1,0
LINC01733,0.0567411
FAM182B,2.1518
BSNDP1,0
-,0
BSNDP2,0
NCOR1P1,0.916314
NCOR1P1,0
-,0
ENTPD6,0.915362
-,4.21317
Y_RNA,0
FAM182A,0.167066
FAM182A,1.88033
-,0
-,1.32495
-,0
BSNDP3,0.100632
ZNF337-AS1,0.165523
MED28P7,0
ZNF337,0.559267
RN7SL594P,0.210399
-,0.879249
FRG1DP,0
5_8S_rRNA,0
DUX4L32,2.25771
PCMTD1P7,0.802469
DUX4L33,0.483298
DUX4L34,0.721587
FRG2EP,0.0391987
RARRES2P11,0
DUX4L35,0.234866
AGGF1P10,0.307924
FAM242B,0.084599
FRG1EP,0
Y_RNA,0
5_8S_rRNA,0
CFTRP2,0
RNA5SP532,0
CDC27P3,0.227419
CFTRP3,0
DUX4L37,1.38477
-,0.255369
Y_RNA,0
PYGB,1.16183
-,0
-,0.682833
ABHD12,0.996006
PPIAP2,0.482595
FRG1BP,0.0783006
MLLT10P1,0.78461
5_8S_rRNA,0
FAM242A,0.558812
-,0.949191
FRG1CP,0
RNA5SP528,0
-,0.560657
ZNF285DP,0.300269
DEFB115,0
ANKRD20A21P,0.0415345
-,0
U6,0
DKKL1P1,0.140991
DEFB116,0.168745
-,0.825356
RPL31P3,0.131051
RNA5SP480,0
DEFB117,0
-,0
DEFB118,0.119096
HAUS6P2,0.0422529
DEFB121,0.529034
DEFB122,0.0924978
DEFB122,0
DEFB119,0.149906
DEFB123,0.107989
LINC00028,0
DEFB124,0.628958
REM1,0.288931
LINC01597,1.03714
-,0
-,0.400544
RNU6-384P,0
-,0.24997
MIR3193,0
COX4I2,0
ID1,0.810546
-,0.677707
-,0.31301
MYLK2,0.0305832
TPX2,0.159137
FOXS1,0.152127
GINS1,0
NINL,1.39106
HM13,8.28
MCTS2,0
HM13-AS1,0
-,0
HM13-IT1,0
RNA5SP482,0
XKR7,0.586135
-,0.36172
HCK,0.216057
RSL24D1P6,0.360934
-,0.433436
TSPY26P,0.16308
PLAGL2,0.591978
-,1.09762
CCM2L,0.249502
RNA5SP481,0
-,0.260001
TM9SF4,1.15619
-,0.33608
-,0.136768
KIF3B,0.866496
DUSP15,1.15088
PDRG1,0.642684
TTLL9,1.26247
RNU1-94P,1.16509
BCL2L1,3.21605
ABALON,0
BCL2L1-AS1,0.093025
-,0.219361
MIR663AHG,0.601439
MIR663A,0
-,0.308187
MAPRE1,2.24429
-,0.745453
-,0.554604
EFCAB8,0.350059
SUN5,0.00961043
BPIFB2,0.0201173
BPIFB6,0.0115142
PUDPP3,0.168791
BPIFB3,0.0367382
POFUT1,0.63334
MIR1825,0
BPIFA2,0.0337766
SOCS2P1,0.352383
BPIFA4P,0.949932
BPIFA4P,0
-,0
BPIFB4,0.368878
BPIFA3,1.0332
BPIFA1,0.0254213
RPL12P3,0
BPIFB5P,0.0142471
BPIFB9P,0.0514902
-,0.431326
BPIFB1,0.197274
-,0
SNTA1,0.297536
C20orf203,0.308138
-,0
COMMD7,1.45522
BAK1P1,0.308995
-,0.176484
NOL4L,1.44187
-,0
-,0
-,0
-,0.0618316
-,0
NOL4L-DT,0.361781
-,0
E2F1,0.197705
CDK5RAP1,0.655869
PXMP4,0.245723
CHMP4B,1.17635
TPM3P2,0.730283
PIGPP3,0.660941
DNMT3B,1.20038
RPS2P1,0.29572
-,0.221226
NECAB3,1.49687
C20orf144,0.356875
ACTL10,0.0668329
-,0
-,0
ZNF341-AS1,0
ZNF341,0.342133
RPL31P2,0
ASIP,0.373687
XPOTP1,0.853947
-,0
AHCY,1.63074
-,0.27329
-,0
MAP1LC3A,2.92093
HMGB3P1,1.44739
GGT7,0.612705
ACSS2,2.61103
RALY-AS1,1.04885
RALY,1.13271
-,0.0387816
MIR4755,0
EIF2S2,1.87849
ITCH,0.367674
-,0
ITCH-IT1,0
DYNLRB1,9.06894
Y_RNA,0
CDC42P1,1.32952
ITCH-AS1,0
MIR644A,0
FDX1P1,0.231798
-,0
Y_RNA,0
EDEM2,0.318003
-,0
FAM83C-AS1,0
FAM83C,0.495519
GSS,2.7282
TRPC4AP,0.870086
MYH7B,0
MIR499A,0
MIR499B,0
RNU6-407P,0
GDF5-AS1,0.496622
GDF5,0.20755
MIR1289-1,0
PROCR,0.450799
-,0.605526
RNA5SP483,0
MMP24OS,0
-,0
-,0
EIF6,10.9351
MT1P3,0
MMP24,1.5522
-,0.0416739
-,0
C20orf173,0.266208
ASXL1,2.27824
PIGU,0
NCOA6,0.884472
-,0
-,0
TP53INP2,2.33667
SPAG4,0.23418
ERGIC3,2.22151
RPL36P4,0
CBFA2T2,0.641599
-,0.345355
RPF2P1,1.02281
U6,0
UQCC1,1.0977
SCAND1,8.18683
CNBD2,0.296006
NORAD,2.01543
-,0.431674
-,0.255099
HMGB3P2,1.82971
-,0.0388877
RBM39,2.40484
-,0.184347
CPNE1,0
-,0
RBM12,1.73297
NFS1,0
ROMO1,0
RN7SKP271,1.27025
RNU6-759P,0
PHF20,0.331138
COX7BP2,0
Y_RNA,0
HIGD1AP16,0.258478
RNU4-40P,0
RNU6-937P,0
-,0.430038
FER1L4,0
RPL37P1,0.570741
NDRG3,0.924018
Y_RNA,0
-,0.660611
AAR2,0.689906
DSN1,0.397087
RN7SL156P,0
TGIF2,0.477709
TGIF2-RAB5IF,0
RAB5IF,0
SLA2,0.583587
HNRNPA3P2,1.21345
RBL1,0.111141
-,0
RPS3AP3,0
RPS27AP3,0
MROH8,0
RPN2,0.914473
-,0
GHRH,0
MANBAL,0.24521
-,0
DLGAP4,3.99249
DLGAP4-AS1,0
MYL9,2.14399
Metazoa_SRP,0
TLDC2,0.592072
SAMHD1,0.540419
RPL7AP14,0
PPIAP3,0.762037
LINC01746,0.106093
GLRXP1,0.401936
LINC00489,0.0851418
-,0.323436
MTCL2,0.78774
VSTM2L,0.463322
RN7SKP185,0.976347
CTNNBL1,0.600931
BLCAP,3.97727
NNAT,6.10629
-,0.0697498
TTI1,0.630338
LBP,0.138761
-,0.16798
-,0.264239
-,0.689909
KIAA1755,0.498671
-,0.226792
-,0
-,0.247853
BPI,0
-,0
-,0.34027
SNORA71,0
RPRD1B,0.734102
TGM2,1.0226
RN7SL237P,0
-,0.31113
SRC,0.0690436
ADIG,0
-,0
ARHGAP40,0.168266
-,0.183831
Metazoa_SRP,0.204906
SLC32A1,0.362302
ACTR5,0.268894
RN7SKP173,1.46922
SNHG11,0.742684
SNORA71E,0
SNORA60,0
FAM83D,0.671601
-,0.151638
DHX35-DT,0
PPP1R16B,0.530123
RN7SL116P,0.447034
LINC01734,0.398938
-,0.405367
ATG3P1,0.179763
RN7SL680P,1.38155
