gene_short_name,FPKM
MARCHF10-DT,0
PRELID3BP3,0
-,0
MARCHF10,0.157429
-,0
MRC2,1.69394
-,0
Y_RNA,0
RNU6-446P,0
-,0
PPIAP55,0
CYB561,6.41483
KCNH6,0.0180235
ACE,0.210575
-,0
ACE3P,0
FAM136DP,0.282829
BRIP1,2.28348
FTSJ3,8.67457
PSMC5,7.36776
TLK2,3.43966
-,0.279373
-,0.07331
TCAM1P,0
TCAM1P,0
CSH2,0
GH2,0
-,0
CSH1,0
-,0
CSHL1,0
GH1,0
-,0
CD79B,0
SCN4A,0.438916
-,0
-,0
PTRH2,0
CLTC,29.4641
VMP1,0
MIR21,0
PRR29-AS1,0.0634722
ICAM2,0
PRR29,0.076473
SNHG25,3.00494
-,0
SNORA50C,0
SNORD104,0
SMARCD2,15.5709
RPL31P57,0
PECAM1,0.00511272
Y_RNA,0
-,0
MILR1,0
POLG2,3.40439
ATP5MFP4,0
TEX2,3.20105
MICOS10P2,9.9056
ERN1,0.742639
-,0
-,0
-,0
-,0
-,0
-,0
-,0
TANC2,1.08243
MIR633,0
TRMT112P3,0
-,0
-,0
-,0.0220927
-,0
DNAJB6P8,0.0714643
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
SLC16A6P1,0.0433982
-,0.0230197
-,0
AMZ2P1,1.07024
AMZ2P1,0
ARHGAP27P1-BPTFP1-KPNA2P3,0.102467
KPNA2P3,0.201622
BPTFP1,0
-,1.35679
PLEKHM1P1,0
MIR4315-2,0
-,0
MIR6080,0
-,0
RNU7-115P,0
RGS9,0.711362
-,0
LINC02563,0
GNA13,9.18957
-,0.559177
PSMD7P1,0
APOH,0
RNA5SP444,0
-,0
LRRC37A3,0.894018
-,0
-,0.168977
RN7SL404P,0
-,0
-,0
RDM1P4,0
MAP3K3,2.94573
-,0
LIMD2,27.8703
EEF1DP7,0.111516
STRADA,0
-,0
CCDC47,13.6809
DDX42,22.5512
RNA5SP446,0
-,0
CACNG4,1.08677
-,0
-,0
CACNG1,0
DCAF7,8.12364
-,0
TACO1,0
RNU6-288P,0
-,0
CACNG5,0.140833
PRKCA,2.57227
RN7SL735P,0
PRKCA-AS1,1.17426
-,1.2165
RNU6-928P,0
RNA5SP445,0
-,0
MIR634,0
AXIN2,9.16387
-,0
CEP112,0
-,0
-,0
RPSAP67,0
RPL17P41,0
NOL11,5.4286
SNORA38B,0
C17orf58,11.9623
PSMD12,24.4193
PITPNC1,4.22966
-,0
Y_RNA,0
RN7SL756P,0
MIR548D2,0
-,0.0921167
-,0.307293
-,0.890735
-,0.235598
FBXO36P1,0
-,0
-,0
-,0.00667993
ARHGAP27P2,0
-,0.513988
LINC00674,0
-,2.0459
-,0
LRRC37A16P,0
-,0
SH3GL1P3,0
-,0.521608
RDM1P3,0
AMZ2,5.38977
-,1.82794
-,0
-,0
-,0
ABCA8,0
ABCA9,0
ABCA9-AS1,0.160016
ABCA6,0
SEC24AP1,0
MIR4524B,0
MIR4524A,0
DDX5,99.7726
MIR3064,0
MIR5047,0
SMURF2,0
CEP95,0
-,1.14509
-,0
ABCA10,0
ABCA5,0.102501
PRO1804,0
-,0
SNRPGP4,0
LINC01483,0.00482612
-,0
LINC01497,0
Y_RNA,0
-,0
KCNJ16,0
LINC01028,0
KCNJ2-AS1,0
KCNJ2,0.114636
-,0
CALM2P1,0
-,0
-,0
-,0
-,0
CASC17,0.0147983
RNU7-155P,0
-,0
MYL6P5,0
-,0
ARSG,0
-,0
PRKAR1A,15.2283
SLC16A6,0
WIPI1,0
MIR635,0
FAM20A,0.906071
-,0
LINC01482,0.0661454
-,0
-,0
SLC39A11,2.51501
RN7SKP180,0.265919
-,0
-,0
ATG12P1,0.144282
POLR3KP2,0
KPNA2,35.9298
MAP2K6,3.08569
-,0.447733
-,0
CDC42EP4,5.80421
-,0
-,0
LINC00469,0
LINC02092,0.0278381
-,0
-,0
-,0
-,0
LINC02074,0
RPL38,3.50258
MGC16275,0.607657
TTYH2,0.54369
-,0
DNAI2,0
-,0
KIF19,0
BTBD17,0.885393
GPR142,0
RNA5SP448,0
-,0
SSTR2,0
COG1,0
C17orf80,5.16673
-,0
VCF1,9.40283
CPSF4L,0
-,0.270675
CD300A,0
CD300LB,0
-,0
CD300C,0
-,0
CD300H,0
CD300LD,0
CD300LD-AS1,0
-,0
CD300E,0
GPRC5C,0.0685237
NAT9,4.79279
-,0
SLC9A3R1-AS1,0
RAB37,0
MIR3615,0
NHERF1,15.9874
CD300LF,0
TMEM104,4.207
GRIN2C,0.252566
ROCR,0
-,0
SOX9-AS1,0
LINC00511,0.389436
LINC01152,0.0609998
LINC02097,0
-,0
SOX9,1.73163
LINC02003,0
RPL32P33,0
FADS6,0.0894278
HELZ,8.32514
HELZ-AS1,0
-,0
RPL36AP48,0
-,0.0231659
RNA5SP447,0
-,0
OTOP3,0.0413478
USH1G,0.267273
OTOP2,0
CDR2L,8.88405
MRPL58,4.23385
RNU6-362P,0
TRIM80P,0
SDK2,3.35592
-,0.313116
-,0
SLC16A5,2.94124
Y_RNA,0
HID1,4.25995
HID1-AS1,0
KCTD2,5.76565
RN7SL573P,0
ATP5PD,86.0527
-,0
ARMC7,3.06497
-,0
NT5C,14.5967
NUP85,3.21621
FDXR,2.19513
MIR3678,0
RNU6-938P,0
Y_RNA,0
JPT1,0
SUMO2,29.1925
-,0
-,0.968231
Y_RNA,0
MIF4GD-DT,0.820496
SLC25A19,3.53889
GGA3,5.11768
MIF4GD,0
MRPS7,38.2848
LLGL2,3.96984
GRB2,15.1859
RPL36AP7,0.747463
-,0
-,0.780878
-,0
SAP30BP,3.84606
-,0.204674
SAP30BP-AS1,0
TSEN54,4.09124
TMEM94,0
MIR6785,0
CASKIN2,6.52708
UNC13D,1.54709
TRIM47,0.173155
-,0.101825
TRIM65,6.33185
H3-3B,77.4182
MIR4738,0
-,0
UNK,0
ITGB4,0.240296
GALK1,5.9867
WBP2,19.8
-,0
MRPL38,31.047
-,0
FBF1,0
TEN1-CDK3,0.30336
TEN1,0.328666
CDK3,0.283165
EVPL,0.0563602
MYO15B,0
SMIM5,0
RECQL5,4.08171
SMIM6,0.091055
UBALD2,1.63256
FOXJ1,2.01937
RNF157,1.31828
RNF157-AS1,0
ATP5MGP6,0
ATF4P3,3.72074
PRPSAP1,4.72781
SPHK1,0
Y_RNA,0
RNU6-24P,0
-,0
AANAT,0.231781
SRP68,8.09853
ZACN,0
-,0
EXOC7,24.8305
GALR2,0.714996
MIR6868,0
CYGB,0.204728
-,0.163211
PRCD,0.116143
-,0
-,0.353472
QRICH2,0.768169
UBE2O,11.3049
RPL7P49,0.219158
RHBDF2,3.58619
-,0
MXRA7,6.15795
RNY4P36,0
-,0
LINC02080,0
-,0.0270227
LINC00868,0.377798
JMJD6,2.85859
-,0
Metazoa_SRP,0
ACOX1,5.48879
-,0
SNHG16,81.7027
SNORD1C,0
SNORD1A,0
-,0
-,0
ST6GALNAC2,0
SNORD1B,0
-,0
-,0
ST6GALNAC1,0.222288
RNU6-227P,0
METTL23,0
-,0
MFSD11,0
SRSF2,208.47
MIR636,0
RNU6-97P,0
-,0.0368649
-,0.183289
-,0.090741
-,0
LINC01987,0
LINC01973,0.012812
-,0.115468
-,0.0702877
MGAT5B,2.47881
-,0
-,0.09489
-,0.0979978
RNU1-80P,0
C17orf99,0.0261756
EIF5AP2,0
TK1,15.7119
AFMID,11.6259
-,0
SNHG20,28.4767
SEC14L1,3.76592
SCARNA16,0
MIR6516,0
RNU4-47P,0
CYCSP40,0
TMEM235,0
-,0
THA1P,0
-,0.131137
LINC01993,0.0487549
-,0
SYNGR2,9.24434
SOCS3-DT,0.338135
RN7SL236P,0
SOCS3,9.49457
BIRC5,17.769
-,0
SCAT1,0.16078
SEPTIN9-DT,0
-,0
SEPTIN9,49.3755
-,0
-,0.0930418
MIR4316,0
Y_RNA,0
-,0.804412
-,0.375425
-,0.076037
-,0.244807
RPL9P29,0.0743013
USP36,5.9002
TIMP2,11.9396
CEP295NL,0
-,0
-,0.209159
-,0.394352
CYTH1,5.88339
-,0.228522
RNU6-638P,0
PGS1,9.0914
DNAH17-AS1,0
DNAH17,0
-,0
-,0
RN7SL454P,0
LGALS3BP,7.60092
C1QTNF1-AS1,0
C1QTNF1,0.403699
MIR4739,0
LINC02078,0
ENPP7,0
ENGASE,0.666319
CBX8,0.232851
-,0
CBX2,22.6144
LINC01977,0
-,0
LINC01979,0
LINC01978,0
CBX4,0.911339
CANT1,12.4568
TNRC6C,3.08507
TMC8,0
TMC6,0.823411
-,2.66016
UBE2V2P2,0.507245
RNU6-625P,0
RBFOX3,1.01813
-,0
-,0.103402
-,0
-,0
EIF4A3,27.3063
CCDC40,0.122823
-,0
MIR1268B,0
-,0.194532
-,0
NPTX1,0.488663
-,0
-,0
-,0
RPL32P31,0
GAA,0.505352
RPL12P37,0
CHMP6,1.04699
-,3.66146
-,0.179135
-,0
-,0
CARD14,0
SLC26A11,1.3289
-,0
SGSH,1.66045
BAIAP2-DT,1.13174
TBC1D16,9.73524
-,0
-,0
-,0
TEPSIN,2.08976
-,0
NDUFAF8,33.8868
CEP131,3.59917
-,0
LINC00482,0
TMEM105,0
RENO1,0.845398
-,0
RPTOR,6.03879
-,0
-,0
-,0
-,0
RPL31P7,0
-,0.375647
-,0.611956
-,0
-,0.288683
SLC38A10,11.1684
-,0
-,0.319574
-,0
LINC01971,0
LINC03048,0
-,0
BAIAP2,1.94883
PVALEF,0
AATK,0.284076
MIR657,0
MIR3065,0
MIR338,0
MIR1250,0
-,0
FSCN2,0.28827
FAAP100,7.55376
PDE6G,0.388338
NPLOC4,15.2038
TSPAN10,0
Y_RNA,0
OXLD1,3.93639
CCDC137,8.56002
MRPL12,16.0796
-,0
SLC25A10,2.18867
GCGR,0
RNF213,2.64343
-,0
ENDOV,0
-,0
RNF213-AS1,0
-,0.176683
MIR4730,0
PPP1R27,0
MCRIP1,4.89986
-,1.45697
BAHCC1,1.9512
-,0
-,0
MIR4740,0
MIR3186,0
-,5.50794
-,0
-,0
ARHGDIA,48.6177
ALYREF,32.0004
PCYT2,0
ANAPC11,33.4422
NPB,0
MILIP,0.335929
SIRT7,8.62871
MAFG,9.3296
MAFG-AS1,0
-,0
ARL16,15.3213
-,0
-,3.19485
HGS,6.83221
MIR6786,0
CENPX,83.1866
LRRC45,0
RAC3,2.03187
DCXR,27.3888
-,0
DCXR-DT,0
PYCR1,17.0337
MYADML2,0
NOTUM,0
PYCR1-AS1,0
-,0
ASPSCR1,6.19388
RFNG,3.0882
GPS1,14.8007
BPTF,11.6991
-,0
-,0.692805
-,0.362597
RN7SL622P,0
-,0.225107
DUS1L,11.3057
-,0.410639
LINC01970,0.0692652
-,0.101117
CD7,0
SECTM1,0.0830174
TEX19,0.166054
-,0
UTS2R,0.0839784
-,0
ACTG1,358.537
-,0
-,0
-,0.0609393
SLC16A3,0
MIR6787,0
-,0
-,0
CSNK1D,13.9216
FASN,86.6314
NARF-AS2,0
NARF,2.43715
-,0.246895
NARF-AS1,0
NARF-IT1,0.225632
-,0.189538
-,0
-,0
CCDC57,3.37652
-,0
-,0.191055
FN3KRP,5.32929
-,0
FN3K,1.64565
-,0.317059
P4HB,59.7091
-,0
-,0
-,0
-,0
RAB40B,0.357171
MIR4525,0
LINC02564,0
-,0
-,0
METRNL,0.167157
IL9RP4,0
-,0
-,0
-,0
-,0
RPL23AP87,0
RPL23AP87,0
TUBB8B,0.0980556
THOC1-DT,0.348025
ROCK1P1,0.0541246
ROCK1P1,0
MIR8078,0
LINC01925,0
CETN1,0
RN7SKP146,0
OGFOD3,3.21064
CYBC1,14.4505
HEXD,0
-,0
Y_RNA,0
HEXD-IT1,0.207067
-,0
COLEC12,0.174816
-,0.133072
BOLA2P1,0
-,0
-,0
-,0.0174468
ADCYAP1,0
LINC01904,0
USP14,7.61746
THOC1,9.40457
-,0
-,0
-,0
-,0.0648439
AIDAP3,0
-,0
-,0
SLC25A3P3,0
LINC00470,0.115481
-,0.337506
COX6CP3,0
RN7SKP72,0
-,0
-,0
YES1,12.3636
-,0
-,0
-,0.499169
-,0.246851
RNU1-109P,0
Y_RNA,0
RNU6-340P,0
CBX3P2,0.0353219
CBX3P2,0
NDC80,6.94884
KATNBL1P3,0.395193
CLUL1,0
-,0
TYMS,14.6063
-,0
-,0
TYMSOS,0
ENOSF1,3.42108
-,0
FOXK2,7.00372
-,0
-,0
WDR45B,37.9093
-,1.89138
-,1.27826
-,0
SNORA70,0
MYL12A,23.99
MYL12B,14.8747
MYL12-AS1,0
-,0.147248
LINC01895,0
RPL31P59,0
IGLJCOR18,0
RPL21P127,0.0967869
METTL4,8.44557
-,0
-,0.254383
-,0
GAPLINC,0.0919486
MYOM1,0.0151917
-,0.130541
-,0
RNU7-25P,0
ELOCP27,0.812844
-,0
PPIAP14,0
LINC01892,0
BOD1P2,0
AKAIN1,0.0238696
-,0
-,0
TGIF1,41.614
BOD1P1,0
-,0
LINC02974,0
SMCHD1,2.34669
Y_RNA,0
-,0
MIR3976HG,0.0494797
MIR3976,0
DLGAP1,6.50507
-,0
-,0
RN7SL39P,0
-,0.112652
DLGAP1-AS1,1.01644
DLGAP1-AS2,11.4484
-,0.210451
DLGAP1-AS3,0.134346
DLGAP1-AS3,0.484593
RNU6-831P,0
MIR6718,0
DLGAP1-AS4,0.6003
GAPDHP66,0.596263
DLGAP1-AS5,1.28578
RNU6-349P,0
RPL6P27,9.56927
-,7.43978
-,0
LINC01387,0
-,0.044213
RN7SL282P,0
-,0
EMILIN2,1.0529
LPIN2,2.41627
-,0
-,0
CHORDC1P4,0
-,0.540914
-,0.0971464
SNRPCP4,0
-,0
LINC00668,0.0373735
SCML2P1,0.0308436
RNU6-916P,0
EPB41L3,3.71691
-,0
-,0
SLC25A51P2,0
LRRC30,0
-,0
-,0
TMEM200C,0.297716
-,0
-,0
L3MBTL4,0.158127
-,0
RNU5F-3P,0
L3MBTL4-AS1,0.0586665
MIR4317,0
-,0
COP1P1,0.0130544
RN7SL50P,0
THEMIS3P,0
AKR1B1P6,0
RAB12,4.79237
-,1.33783
TOMM20P3,0
-,0
LINC00526,0
-,0
ZBTB14,7.17911
LINC00667,0
-,0
-,0
RPS4XP19,0
-,0
-,0
ARHGAP28,1.24969
ARHGAP28-AS1,0
-,0
-,0.170033
TWSG1-DT,0.033698
TWSG1,5.26414
-,0.0640953
-,0
PTPRM,0.900897
-,0
-,0.128729
-,0.248
U3,0
-,0.107633
-,0
-,0.202238
-,0.155291
-,0.032824
PPP4R1,10.4827
-,0
RALBP1,5.94057
RNU2-27P,0
-,0.160396
PPP4R1-AS1,0
RNU6-903P,0
LINC02856,0
KRT18P8,0
PIGPP4,0
LAMA1,7.38366
-,0
-,0
-,0
TXNDC2,0.13064
-,0
-,0
-,0
-,0
-,0
LINC01254,0.0277138
-,0.045505
RAB31,5.33855
-,0
ZNF415P1,0.175979
RN7SL862P,0
-,0.452999
RNA5SP449,0
APCDD1,1.86065
TBCD,7.2572
ZNF750,0
B3GNTL1,0
-,0
-,0.267612
-,0
-,0
-,0
-,0
LINC01887,0
-,0
MIX23P1,0.139089
PMM2P1,0
-,0
-,0
-,0
-,0
LINC01928,0
LINC01255,0.068109
-,0
SLC35G4,0
NAPG,2.82315
-,0
-,0
NPIPB1P,0
-,0
-,0
MIR7153,0
-,0
-,0
-,0
-,0
IMPA2,30.9116
-,0.376341
LINC02979,0.20176
-,0
-,0
-,0.0788895
-,0
-,0.0532834
ADGRA3P1,0
-,0
-,0
ANKRD62,0
RNU6-324P,0
SDHDP1,0
PMM2P2,0
-,0
-,0
-,0
-,0
MIX23P3,0
-,0
PPIAP56,0
CIDEA,0.081158
-,0
-,0.0158169
-,0.316214
RNU6-170P,0
VAPA,9.45878
VAPA,0
RNA5SP450,0
RNU7-129P,0
PRELID3A,0.683768
-,0
GNAL,1.6365
-,0
MPPE1,0
ASNSP6,0.0136264
-,0.083034
-,0
CHMP1B,4.34975
CHMP1B-AS1,0
-,0
LINC01882,0.149806
Y_RNA,0
TUBB6,70.8835
AFG3L2,17.6398
NDUFV2,0
-,0
ANKRD12,2.1416
NDUFV2-AS1,0
-,0.452027
Y_RNA,0
Y_RNA,0
-,0.661723
-,0
PSMG2,0
SPIRE1,3.14882
CEP76,6.44273
-,0
-,0.577365
-,0
-,0.0313114
-,0
-,0
GACAT2,0
MTCL1,5.38965
Y_RNA,0
-,0.683302
SEH1L,7.06813
CEP192-DT,0
MC5R,0.228137
MC2R,0
RPL36AP49,0
-,0
-,0.0165709
PTPN2,9.17375
STK25P1,0.106531
EIF4A2P1,0
FRG2LP,0
-,0
NF1P5,0
-,0.0109068
ANKRD20A5P,0
-,0.00552299
CYP4F35P,0.0461859
CYP4F35P,0
RNU6-316P,0
RHOT1P1,0
-,0
-,0
-,0.359102
TERF1P2,0.374428
FEM1AP2,0
-,0
LONRF2P1,0
-,0
CXADRP3,0
GRAMD4P7,0
POTEC,0
RNU6-1021P,0
OR4K7P,0
OR4K8P,0
SNX19P3,0
VN1R74P,0
GTF2IP8,0
ANKRD30B,0
-,0
RNU6-1210P,0
MIR3156-2,0
LINC01906,0
FGF7P1,0
-,0
LINC01443,0
LINC01444,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0.00455373
-,0
-,0
BNIP3P3,0
-,0
-,0
-,0
RNU6-721P,0
ZNF519,2.17476
-,0
-,0
-,0.366249
RPL21P128,0
RNU6-120P,0
EXOGP1,0
GREB1L-DT,0
LDLRAD4,0.879737
-,0
-,0
-,0
C18orf15,0.0384611
-,0
-,0
LDLRAD4-AS1,0.0380022
MIR5190,0
-,0.507562
-,0.313785
-,0.184192
-,0.111214
-,0.132959
MIR4526,0
FAM210A,2.11085
RNMT,4.05922
-,0
RN7SL362P,0
-,0.3414
ESCO1,6.16448
SNRPD1,12.5891
ABHD3,1.6873
-,0
-,0.455572
MIR320C1,0
-,0
RNU6-1038P,0
-,0
RNA5SP451,0
LINC01900,0
-,0
RNU6ATAC20P,0
GATA6-AS1,0
-,0
GATA6,0
-,0
RNU6-702P,0
-,0
-,0
CTAGE1,0
ATP7BP1,0
-,0
RPS4XP18,0
RNU6-1032P,0
ROCK1,4.8626
-,0
GREB1L,0.285899
-,0
-,0
-,0
RIOK3,1.77612
Y_RNA,0
-,0
-,0.0683433
-,0
RBBP8,2.68671
MIR4741,0
-,0.083073
UBE2CP2,0
RN7SL745P,0
Y_RNA,0
MIB1,5.03548
-,0
Y_RNA,0
RN7SL233P,1.19267
SNORA73,0
MIR133A1HG,1.38232
MIR133A1,0
MIR1-2,0
-,0.444866
RPS10P27,0
ANKRD29,0.223107
RMC1,0
NPC1,8.04695
Y_RNA,0
CABLES1,3.08507
-,0
TMEM241,4.58896
LINC02958,0
-,0.265679
IMPACT,1.9786
Y_RNA,0
-,0
TTC39C,1.80379
-,0
-,0
TTC39C-AS1,0
-,0.403656
RNU5A-6P,0
-,0
-,0
HRH4,0.0113965
CABYR,0
-,0
-,0
OSBPL1A,8.3305
RNA5SP452,0
Metazoa_SRP,0
RNU6-435P,0
MIR320C2,0
WBP2P1,0
-,0.0833154
-,0.0417493
LINC01894,0
RN7SL97P,0
-,0
-,0
EIF4A3P1,0
LINC01915,0.016477
RAC1P1,0.179925
PPIAP57,0
RPS24P18,0
PSMA8,0
DHFRP1,0.305924
NPM1P2,0
SS18,16.6447
LINC01543,0
TAF4B,1.44572
SINHCAFP1,0.620673
-,0
-,0.15082
RNU6-1289P,0
LINC01908,0
-,0.0168207
-,0.0782392
UBA52P9,0
-,0.0679171
RBM22P1,0.0514121
PA2G4P3,0
-,0
-,0
LAMA3,0.220244
RPL23AP77,0
-,0
ARIH2P1,0
-,0
RNU6-408P,0
-,0
-,0
-,0
-,0
-,0
MIR302F,0
-,0
-,0
-,0
RNU6-857P,0
CEP192,1.87311
DSC3,0.228844
-,0
ZNF521,4.88317
-,0.156146
-,0.114173
-,0.605285
DSG3,0
-,0.638129
DSG1,0.0027434
DSG1-AS1,0
RNU6-167P,0
DSG4,0
Y_RNA,0
TTR,0
B4GALT6,5.7462
-,0
RN7SKP44,0
-,0
CDH2,8.37609
-,0.273498
SLC25A52,0
-,0
-,0
-,0
LRRC37A7P,0
KCTD1,8.58548
-,1.66437
-,0.0227078
MIR8057,0
CIAPIN1P,0.156749
AQP4-AS1,0
-,0
PCAT18,0
U3,0
CHST9,4.08661
-,0
-,0.0933452
AQP4,0.0817208
ATP6V1E1P2,0
-,0
-,0
PGDP1,0.0183628
RPS27P28,0
-,0
CCDC178,0.290914
-,0
ASXL3-DT,0
TRAPPC8,6.27215
-,0
-,0.862907
-,0.126888
-,1.94045
RNU6-1050P,0
RNF125,1.44405
-,0
RNF138,4.30096
-,0
-,0.525953
-,0.817204
-,0.205267
GAREM1,1.19844
-,0
-,0
RNA5SP453,0
MEP1B,0
CLUHP6,0.168409
-,0
Y_RNA,0
HNRNPA1P7,17.4259
WBP11P1,0
WBP11P1,0
-,0
-,0
KLHL14,0.862739
-,0
-,0
NOL4,0.015724
-,0
Y_RNA,0
-,0
-,0
-,0
DSC2,10.3197
DSC1,0
DSCAS,0
-,0
-,0.336196
ASXL3,0.0540367
MAPRE2,3.38109
-,0
DSG2,16.6649
DSG2-AS1,0
ZNF396,0.0788103
RPL7AP67,0
-,0.0457472
ZNF24TR,0
-,0
INO80C,4.57065
-,0
-,0
ZNF271P,3.35074
ZNF271P,0
-,0.154531
-,0.111299
NRBF2P1,0.0485639
MIR187,0
MIR3929,0
-,0
GALNT1,4.5762
MIR3975,0
-,0.548262
-,1.84323
C18orf21,3.07706
SLC39A6,14.3582
-,0
ZNF397,3.70242
ZSCAN30,3.84058
-,0
-,0.147674
-,0.129408
RPRD1A,36.0288
MOCOS,0.261615
-,3.33586
-,0.149037
-,0
ZNF24,8.95582
-,0.0470521
-,0.0473996
-,0
RN7SKP182,0
RNU6-706P,0
DTNA,0.625297
-,0
-,0.110128
ELP2,1.80882
COSMOC,0
-,0
-,0
LINC01477,0
RPL17P45,0
CELF4,0.427906
-,0
-,0
-,0
-,0.0539651
-,0.502956
-,0.0355841
-,0
MIR4318,0
RPL12P40,0
-,0
NPM1P1,0
-,0
-,0.202723
KC6,1.76142
-,0
-,0.0111827
LINC00907,0.117616
RNA5SP454,0
-,0.0234328
RIT2,0.275312
-,0
SYT4,0.148573
-,0
-,0
RNA5SP455,0
LINC01901,0.0787662
LINC01902,0.196976
-,0.0667257
LINC01478,0
KRT8P5,0
MLECP1,0
SETBP1-DT,0.0839363
-,0
MIR924HG,5.70521
-,0
RPL7AP66,1.3525
MIR924,0
-,0.60997
MIR5583-2,0
MIR5583-1,0
RNU6-1242P,0
-,0
FHOD3,0
KIAA1328,0
TPGS2,26.346
-,0.0087944
-,0.118689
SLC14A2,0.115604
-,0
SLC14A2-AS1,0
-,0
-,0
-,0
-,0
-,0
-,0
SLC14A1,0.410173
RNY4P37,0
PSTPIP2,0.344708
RN7SKP26,0
-,0.0511938
HAUS1,5.63747
RNU6-1278P,0
PIK3C3,1.38473
-,2.46764
ARK2N,4.1354
ARK2C,3.14008
-,0.7534
-,0.216195
LOXHD1,0.0720452
-,0
-,0
PIEZO2,3.13548
KIAA0895LP1,0
-,0.090192
MIR6788,0
-,0.190606
-,0
-,0
HDHD2,4.27675
-,3.44223
IER3IP1,1.32159
SKOR2,0.0118839
RNU6-1131P,0
-,0.056504
MIR4527HG,0
MIR4527,0
-,0
-,0
TPMTP1,0
-,0
ATP5F1A,159.901
ZBTB7C,0.0175794
ZBTB7C-AS1,0
-,0.0346638
RNU6-708P,0
ZBTB7C-AS2,0
RNA5SP456,0
-,0
POLR3GP2,0
PIAS2,6.99372
-,0
KATNAL2,0
-,0.316549
-,3.98874
PIAS2,0
-,0.332934
ELOA3DP,0.0546481
-,0.542317
ELOA3BP,0
ELOA3P,0
ELOA2,0.052313
-,0
SETBP1,2.05053
-,0.562157
MIR4319,0
-,0.111772
-,0
-,0.117527
SMAD7,8.6462
PRR13P4,0
ST8SIA5,0.0893344
ST8SIA5-DT,0.438002
-,0
-,0.1977
CTIF,0.837117
-,0
-,0
MIR4743,0
-,0
-,0
-,0
LINC02837,0
SRP72P1,0.0131212
SMUG1P1,0.0862445
-,0
C18orf32,0
RPL17-C18orf32,87.3737
RPL17,542.088
SNORD58C,0
SNORD58A,0
SNORD58B,0
-,0
MIR1539,0
-,0
RN7SL310P,0
CFAP53,0.018783
-,0
LIPG,1.75186
ACAA2,23.5627
-,0
MYO5B,0.770606
SNHG22,0
SCARNA17,0
-,0
Y_RNA,0
RNA5SP457,0
-,0
ADAD1P2,0
-,0
MIR4320,0
-,0
-,0
RNA5SP458,0
SKA1,0.420034
RPLP0P11,0
MAPK4,1.20361
-,0
-,0
MBD1,6.53628
DYM-AS1,0
DYM,4.99215
MIR4744,0
-,0.339329
-,0
-,0
-,0.0961897
Y_RNA,0
CXXC1,13.2685
SRSF10P1,0.116986
MRO,0.216663
HNRNPA3P16,0
RPL17P46,0
RNU1-46P,0
MEX3C,10.7702
-,0
RPS8P3,0
-,0
-,0
-,0
LINC01630,0.0548107
SS18L2P2,0
-,0
RSL24D1P9,0
-,0
MBD2,6.02403
SNORA37,0
DCC,0.0425143
LINC01919,0
LINC01917,0
RPL29P32,0
-,0
VN1R76P,0
MIR4528,0
STARD6,0
C18orf54,2.59387
SNRPGP2,0
CUPIN1P,0
DYNAPP1,0
DYNAPP2,0
DYNAPP3,0
DYNAP,0.0340163
RAB27B,0.00268198
-,0
RPSAP57,0
-,0
-,0
POLI,3.61742
LINC01929,0
RNA5SP459,0
CCDC68,0.00899373
MAP1LC3P,0
-,0.100391
ME2,3.38174
-,0
LINC01416,0.122464
LINC03092,0.343119
-,0.175388
LINC01905,0
LINC03069,0
-,0
SNORA73,0
LINC01539,0
-,0
-,0.0979729
LINC-ROR,0.38762
-,0
BOD1L2,0
LINC02565,0
RNU6-737P,0
ELAC1,0
-,0
SMAD4,5.03864
-,0
-,0.00412146
ST8SIA3,0.711038
ONECUT2,0.19433
-,0
TXNL1,21.8063
WDR7,1.45054
WDR7-OT1,0
Y_RNA,0
-,0
U3,0
NARS1,31.6269
RSL24D1P11,0
LINC01897,0
HMGN1P30,0
ATP8B1-AS1,0.886854
-,0.469712
ATP8B1,0.922324
RNU6-742P,0
-,0
FECH,2.68865
MIR122HG,0.0159194
MIR122,0
MIR3591,0
-,0
RPL9P31,0
LINC03110,0
ALPK2,0.0183397
-,0
-,0
-,0
SNORA108,0
-,0
RNU6-219P,0
LINC01926,0
U8,0
ZNF532,18.178
RNU2-69P,0
OACYLP,0
-,0
-,0
-,0.0378849
SEC11C,9.24472
GRP,0
RAX,0
CPLX4,0
LMAN1,5.4662
TCF4,7.68543
TCF4-AS2,0
RPL21P126,0
TCF4-AS1,0
MIR4529,0
-,0.312053
LINC01415,0.761475
-,0.0153827
-,0
-,0.147133
RPS26P54,0
GLUD1P4,0
-,0
RPLP0P12,0.0648076
PMAIP1,22.756
PLEKHB2P1,0
NFE2L3P1,0
RN7SL342P,0
ENTR1P1,0
-,0
SINHCAFP2,1.05188
RNU6-567P,0
LINC03111,0
RPS3AP49,0
RNU4-17P,0
-,0
-,0
-,0.00428928
MC4R,0.0286116
-,0
MRPS5P4,0
-,0
GAD3P,0
-,0
-,0
CTBP2P3,0
HMGN1P31,0
CDH20,0.0842447
RNU6-116P,0
RPL30P14,0
-,0.0291678
-,0
-,0.0992512
-,0
LINC01544,0
-,0
-,0
NEDD4L,6.98269
-,0
-,0
-,0.415118
RNF152,0.202261
MALT1-AS1,0
-,0
-,0
MALT1,0.997722
MRPL37P1,0.24838
TNFRSF11A,0.601518
Y_RNA,0
-,0
